"Manuscript H-ID",nomNotice,"CartulR Entity ID","iiif manifest"
3042,"Archives départementales des Bouches-du-Rhône, G(003) 0019",13779,https://bvmm.irht.cnrs.fr/iiif/32986/manifest
3044,"Bibliothèque nationale de France, nouv. acq. lat. 1274",13780,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10033626d/manifest.json
3049,"Bibliothèque municipale d'Avignon, 4035",13785,https://bvmm.irht.cnrs.fr/iiif/31510/manifest
3058,"Bibliothèque nationale de France, lat. 05649",13793,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9078406k/manifest.json
3063,"Centre historique des Archives nationales, LL 1163",13798,https://bvmm.irht.cnrs.fr/iiif/33575/manifest
3064,"Archives départementales du Cher, G(005) 0035",13799,https://bvmm.irht.cnrs.fr/iiif/31629/manifest
3071,"Bibliothèque municipale d'Auxerre, 0162",13805,https://bvmm.irht.cnrs.fr/iiif/23416/manifest
3083,"Bibliothèque nationale de France, nouv. acq. lat. 1801",13815,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100366824/manifest.json
3087,"Bibliothèque nationale de France, lat. 05683",13819,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90809315/manifest.json
3124,"Archives départementales de l'Eure, G 0126",13852,https://bvmm.irht.cnrs.fr/iiif/32679/manifest
3126,"Bibliothèque municipale d'Avignon, 2488",13854,https://bvmm.irht.cnrs.fr/iiif/31511/manifest
3128,"Archives départementales de la Côte-d'Or, H(011) 0939* (cart. 173)",13856,https://bvmm.irht.cnrs.fr/iiif/32767/manifest
3129,"Bibliothèque municipale de Cambrai, B(IX) 0055",13857,https://bvmm.irht.cnrs.fr/iiif/31748/manifest
3130,"Bibliothèque municipale de Cambrai, B(IX) 0056",13858,https://bvmm.irht.cnrs.fr/iiif/31749/manifest
3132,"Archives départementales de la Seine-Maritime, G 2091",11565,https://bvmm.irht.cnrs.fr/iiif/32886/manifest
3137,"Bibliothèque nationale de France, lat. 13892",13864,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10036101g/manifest.json
3146,"Archives départementales de la Marne (Dépôt annexe), H(056) 1030",13872,https://bvmm.irht.cnrs.fr/iiif/32829/manifest
3160,"Centre historique des Archives nationales, LL 1450A",13885,https://bvmm.irht.cnrs.fr/iiif/33584/manifest
3165,"Bibliothèque municipale de Lille, 0658 (205)",11568,https://bvmm.irht.cnrs.fr/iiif/22027/manifest
3171,"Archives départementales du Calvados, Bibl. du chapitre de Bayeux 0162",13895,https://bvmm.irht.cnrs.fr/iiif/31699/manifest
3210,"Archives départementales de Meurthe-et-Moselle, H 2675",11572,https://bvmm.irht.cnrs.fr/iiif/32952/manifest
3216,"Bibliothèque municipale de Provins, 0241",13935,https://bvmm.irht.cnrs.fr/iiif/4284/manifest
3231,"Bibliothèque municipale de Rouen, suppl. 0139 (G 035)",13949,https://bvmm.irht.cnrs.fr/iiif/33441/manifest
3242,"Bibliothèque nationale de France, nouv. acq. lat. 2527",13959,https://gallica.bnf.fr/iiif/ark:/12148/btv1b105494484/manifest.json
3281,"Bibliothèque nationale de France, lat. 10945",13994,https://gallica.bnf.fr/iiif/ark:/12148/btv1b100366718/manifest.json
3294,"Archives départementales de la Haute-Garonne, H Malte 2854",14006,https://bvmm.irht.cnrs.fr/iiif/33786/manifest
3297,"Centre historique des Archives nationales, LL 1397",14009,https://bvmm.irht.cnrs.fr/iiif/33582/manifest
3313,"Bibliothèque municipale de Lyon, 1388 (1262)",14022,https://bvmm.irht.cnrs.fr/iiif/33639/manifest
3317,"Société des Antiquaires de Picardie, 0062",14026,https://bvmm.irht.cnrs.fr/iiif/31402/manifest
3336,"Archives départementales du Calvados, E(002) 0071",14043,https://bvmm.irht.cnrs.fr/iiif/31711/manifest
3354,"Bibliothèque municipale de Chartres, 1038 (H.1.54)",11585,https://bvmm.irht.cnrs.fr/iiif/94/manifest
3364,"Archives départementales de la Haute-Garonne, G(001) 0345",14069,https://bvmm.irht.cnrs.fr/iiif/33792/manifest
3373,"Centre historique des Archives nationales, LL 1157",14077,https://bvmm.irht.cnrs.fr/iiif/33572/manifest
